areaCode,areaName,baljuCode,baljuGubun,cnt,dogubCode,dogubGubun,notiDate
23,인천,1,민간(법인),7,1,원도급,20201127
23,인천,2,민간(개인),5,1,원도급,20201127
23,인천,3,전체,20,1,원도급,20201127
23,인천,0,공공,10,2,하도급,20201127
23,인천,1,민간(법인),5,2,하도급,20201127
23,인천,2,민간(개인),3,2,하도급,20201127
23,인천,3,전체,18,2,하도급,20201127
24,광주,0,공공,3,1,원도급,20201127
24,광주,1,민간(법인),2,1,원도급,20201127
24,광주,2,민간(개인),4,1,원도급,20201127
24,광주,3,전체,9,1,원도급,20201127
24,광주,0,공공,1,2,하도급,20201127
24,광주,1,민간(법인),0,2,하도급,20201127
24,광주,2,민간(개인),5,2,하도급,20201127
24,광주,3,전체,6,2,하도급,20201127
25,대전,0,공공,3,1,원도급,20201127
25,대전,1,민간(법인),7,1,원도급,20201127
25,대전,2,민간(개인),1,1,원도급,20201127
25,대전,3,전체,11,1,원도급,20201127
25,대전,0,공공,7,2,하도급,20201127
25,대전,1,민간(법인),5,2,하도급,20201127
25,대전,2,민간(개인),0,2,하도급,20201127
25,대전,3,전체,12,2,하도급,20201127
26,울산,0,공공,3,1,원도급,20201127
26,울산,1,민간(법인),4,1,원도급,20201127
26,울산,2,민간(개인),1,1,원도급,20201127
26,울산,3,전체,8,1,원도급,20201127
26,울산,0,공공,5,2,하도급,20201127
26,울산,1,민간(법인),5,2,하도급,20201127
26,울산,2,민간(개인),1,2,하도급,20201127
26,울산,3,전체,11,2,하도급,20201127
29,세종,0,공공,1,1,원도급,20201127
29,세종,1,민간(법인),2,1,원도급,20201127
29,세종,2,민간(개인),0,1,원도급,20201127
29,세종,3,전체,3,1,원도급,20201127
29,세종,0,공공,0,2,하도급,20201127
29,세종,1,민간(법인),0,2,하도급,20201127
29,세종,2,민간(개인),0,2,하도급,20201127
29,세종,3,전체,0,2,하도급,20201127
31,경기,0,공공,31,1,원도급,20201127
31,경기,1,민간(법인),36,1,원도급,20201127
31,경기,2,민간(개인),32,1,원도급,20201127
31,경기,3,전체,99,1,원도급,20201127
31,경기,0,공공,38,2,하도급,20201127
31,경기,1,민간(법인),27,2,하도급,20201127
31,경기,2,민간(개인),30,2,하도급,20201127
31,경기,3,전체,95,2,하도급,20201127
32,강원,0,공공,10,1,원도급,20201127
32,강원,1,민간(법인),3,1,원도급,20201127
32,강원,2,민간(개인),5,1,원도급,20201127
32,강원,3,전체,18,1,원도급,20201127
32,강원,0,공공,20,2,하도급,20201127
32,강원,1,민간(법인),3,2,하도급,20201127
32,강원,2,민간(개인),5,2,하도급,20201127
32,강원,3,전체,28,2,하도급,20201127
33,충북,0,공공,8,1,원도급,20201127
33,충북,1,민간(법인),12,1,원도급,20201127
33,충북,2,민간(개인),2,1,원도급,20201127
33,충북,3,전체,22,1,원도급,20201127
33,충북,0,공공,11,2,하도급,20201127
33,충북,1,민간(법인),8,2,하도급,20201127
33,충북,2,민간(개인),3,2,하도급,20201127
33,충북,3,전체,22,2,하도급,20201127
34,충남,0,공공,19,1,원도급,20201127
34,충남,1,민간(법인),9,1,원도급,20201127
34,충남,2,민간(개인),4,1,원도급,20201127
34,충남,3,전체,32,1,원도급,20201127
34,충남,0,공공,14,2,하도급,20201127
34,충남,1,민간(법인),5,2,하도급,20201127
34,충남,2,민간(개인),1,2,하도급,20201127
34,충남,3,전체,20,2,하도급,20201127
35,전북,0,공공,14,1,원도급,20201127
35,전북,1,민간(법인),3,1,원도급,20201127
35,전북,2,민간(개인),4,1,원도급,20201127
35,전북,3,전체,21,1,원도급,20201127
35,전북,0,공공,12,2,하도급,20201127
35,전북,1,민간(법인),4,2,하도급,20201127
35,전북,2,민간(개인),0,2,하도급,20201127
35,전북,3,전체,16,2,하도급,20201127
36,전남,0,공공,15,1,원도급,20201127
36,전남,1,민간(법인),16,1,원도급,20201127
36,전남,2,민간(개인),7,1,원도급,20201127
36,전남,3,전체,38,1,원도급,20201127
36,전남,0,공공,10,2,하도급,20201127
36,전남,1,민간(법인),11,2,하도급,20201127
36,전남,2,민간(개인),2,2,하도급,20201127
36,전남,3,전체,23,2,하도급,20201127
37,경북,0,공공,9,1,원도급,20201127
37,경북,1,민간(법인),0,1,원도급,20201127
37,경북,2,민간(개인),2,1,원도급,20201127
37,경북,3,전체,11,1,원도급,20201127
37,경북,0,공공,16,2,하도급,20201127
37,경북,1,민간(법인),8,2,하도급,20201127
37,경북,2,민간(개인),5,2,하도급,20201127
37,경북,3,전체,29,2,하도급,20201127
38,경남,0,공공,16,1,원도급,20201127
38,경남,1,민간(법인),7,1,원도급,20201127
38,경남,2,민간(개인),5,1,원도급,20201127
38,경남,3,전체,28,1,원도급,20201127
38,경남,0,공공,13,2,하도급,20201127
38,경남,1,민간(법인),4,2,하도급,20201127
38,경남,2,민간(개인),5,2,하도급,20201127
38,경남,3,전체,22,2,하도급,20201127
39,제주,0,공공,2,1,원도급,20201127
39,제주,1,민간(법인),2,1,원도급,20201127
39,제주,2,민간(개인),5,1,원도급,20201127
39,제주,3,전체,9,1,원도급,20201127
39,제주,0,공공,2,2,하도급,20201127
39,제주,1,민간(법인),5,2,하도급,20201127
39,제주,2,민간(개인),1,2,하도급,20201127
39,제주,3,전체,8,2,하도급,20201127
00,전체,0,공공,12,1,원도급,20201128
00,전체,1,민간(법인),11,1,원도급,20201128
00,전체,2,민간(개인),4,1,원도급,20201128
00,전체,3,전체,27,1,원도급,20201128
00,전체,0,공공,14,2,하도급,20201128
00,전체,1,민간(법인),5,2,하도급,20201128
00,전체,2,민간(개인),4,2,하도급,20201128
00,전체,3,전체,23,2,하도급,20201128
11,서울,0,공공,3,1,원도급,20201128
11,서울,1,민간(법인),0,1,원도급,20201128
11,서울,2,민간(개인),1,1,원도급,20201128
11,서울,3,전체,4,1,원도급,20201128
11,서울,0,공공,0,2,하도급,20201128
11,서울,1,민간(법인),1,2,하도급,20201128
11,서울,2,민간(개인),0,2,하도급,20201128
11,서울,3,전체,1,2,하도급,20201128
21,부산,0,공공,0,1,원도급,20201128
21,부산,1,민간(법인),0,1,원도급,20201128
21,부산,2,민간(개인),1,1,원도급,20201128
21,부산,3,전체,1,1,원도급,20201128
21,부산,0,공공,1,2,하도급,20201128
21,부산,1,민간(법인),0,2,하도급,20201128
21,부산,2,민간(개인),0,2,하도급,20201128
21,부산,3,전체,1,2,하도급,20201128
22,대구,0,공공,0,1,원도급,20201128
22,대구,1,민간(법인),1,1,원도급,20201128
22,대구,2,민간(개인),0,1,원도급,20201128
22,대구,3,전체,1,1,원도급,20201128
22,대구,0,공공,1,2,하도급,20201128
22,대구,1,민간(법인),0,2,하도급,20201128
22,대구,2,민간(개인),0,2,하도급,20201128
22,대구,3,전체,1,2,하도급,20201128
23,인천,0,공공,0,1,원도급,20201128
23,인천,1,민간(법인),0,1,원도급,20201128
23,인천,2,민간(개인),0,1,원도급,20201128
23,인천,3,전체,0,1,원도급,20201128
23,인천,0,공공,0,2,하도급,20201128
23,인천,1,민간(법인),0,2,하도급,20201128
23,인천,2,민간(개인),0,2,하도급,20201128
23,인천,3,전체,0,2,하도급,20201128
24,광주,0,공공,0,1,원도급,20201128
24,광주,1,민간(법인),2,1,원도급,20201128
24,광주,2,민간(개인),0,1,원도급,20201128
24,광주,3,전체,2,1,원도급,20201128
24,광주,0,공공,1,2,하도급,20201128
24,광주,1,민간(법인),0,2,하도급,20201128
24,광주,2,민간(개인),0,2,하도급,20201128
24,광주,3,전체,1,2,하도급,20201128
25,대전,0,공공,0,1,원도급,20201128
25,대전,1,민간(법인),0,1,원도급,20201128
25,대전,2,민간(개인),0,1,원도급,20201128
25,대전,3,전체,0,1,원도급,20201128
25,대전,0,공공,0,2,하도급,20201128
25,대전,1,민간(법인),0,2,하도급,20201128
25,대전,2,민간(개인),0,2,하도급,20201128
25,대전,3,전체,0,2,하도급,20201128
26,울산,0,공공,1,1,원도급,20201128
26,울산,1,민간(법인),0,1,원도급,20201128
26,울산,2,민간(개인),0,1,원도급,20201128
26,울산,3,전체,1,1,원도급,20201128
26,울산,0,공공,0,2,하도급,20201128
26,울산,1,민간(법인),0,2,하도급,20201128
26,울산,2,민간(개인),1,2,하도급,20201128
26,울산,3,전체,1,2,하도급,20201128
29,세종,0,공공,0,1,원도급,20201128
29,세종,1,민간(법인),0,1,원도급,20201128
29,세종,2,민간(개인),0,1,원도급,20201128
29,세종,3,전체,0,1,원도급,20201128
29,세종,0,공공,0,2,하도급,20201128
29,세종,1,민간(법인),0,2,하도급,20201128
29,세종,2,민간(개인),0,2,하도급,20201128
29,세종,3,전체,0,2,하도급,20201128
31,경기,0,공공,1,1,원도급,20201128
31,경기,1,민간(법인),2,1,원도급,20201128
31,경기,2,민간(개인),2,1,원도급,20201128
31,경기,3,전체,5,1,원도급,20201128
31,경기,0,공공,3,2,하도급,20201128
31,경기,1,민간(법인),1,2,하도급,20201128
31,경기,2,민간(개인),0,2,하도급,20201128
31,경기,3,전체,4,2,하도급,20201128
32,강원,0,공공,0,1,원도급,20201128
32,강원,1,민간(법인),0,1,원도급,20201128
32,강원,2,민간(개인),0,1,원도급,20201128
32,강원,3,전체,0,1,원도급,20201128
32,강원,0,공공,0,2,하도급,20201128
32,강원,1,민간(법인),0,2,하도급,20201128
32,강원,2,민간(개인),0,2,하도급,20201128
32,강원,3,전체,0,2,하도급,20201128
33,충북,0,공공,1,1,원도급,20201128
33,충북,1,민간(법인),1,1,원도급,20201128
33,충북,2,민간(개인),0,1,원도급,20201128
33,충북,3,전체,2,1,원도급,20201128
33,충북,0,공공,1,2,하도급,20201128
33,충북,1,민간(법인),1,2,하도급,20201128
33,충북,2,민간(개인),0,2,하도급,20201128
33,충북,3,전체,2,2,하도급,20201128
34,충남,0,공공,0,1,원도급,20201128
34,충남,1,민간(법인),0,1,원도급,20201128
34,충남,2,민간(개인),0,1,원도급,20201128
34,충남,3,전체,0,1,원도급,20201128
34,충남,0,공공,1,2,하도급,20201128
34,충남,1,민간(법인),0,2,하도급,20201128
34,충남,2,민간(개인),1,2,하도급,20201128
34,충남,3,전체,2,2,하도급,20201128
35,전북,0,공공,1,1,원도급,20201128
35,전북,1,민간(법인),1,1,원도급,20201128
35,전북,2,민간(개인),0,1,원도급,20201128
35,전북,3,전체,2,1,원도급,20201128
35,전북,0,공공,0,2,하도급,20201128
35,전북,1,민간(법인),2,2,하도급,20201128
35,전북,2,민간(개인),0,2,하도급,20201128
35,전북,3,전체,2,2,하도급,20201128
36,전남,0,공공,2,1,원도급,20201128
36,전남,1,민간(법인),3,1,원도급,20201128
36,전남,2,민간(개인),0,1,원도급,20201128
36,전남,3,전체,5,1,원도급,20201128
36,전남,0,공공,0,2,하도급,20201128
36,전남,1,민간(법인),0,2,하도급,20201128
36,전남,2,민간(개인),2,2,하도급,20201128
36,전남,3,전체,2,2,하도급,20201128
37,경북,0,공공,2,1,원도급,20201128
37,경북,1,민간(법인),0,1,원도급,20201128
37,경북,2,민간(개인),0,1,원도급,20201128
37,경북,3,전체,2,1,원도급,20201128
37,경북,0,공공,5,2,하도급,20201128
37,경북,1,민간(법인),0,2,하도급,20201128
37,경북,2,민간(개인),0,2,하도급,20201128
37,경북,3,전체,5,2,하도급,20201128
38,경남,0,공공,1,1,원도급,20201128
38,경남,1,민간(법인),0,1,원도급,20201128
38,경남,2,민간(개인),0,1,원도급,20201128
38,경남,3,전체,1,1,원도급,20201128
38,경남,0,공공,1,2,하도급,20201128
38,경남,1,민간(법인),0,2,하도급,20201128
38,경남,2,민간(개인),0,2,하도급,20201128
38,경남,3,전체,1,2,하도급,20201128
39,제주,0,공공,0,1,원도급,20201128
39,제주,1,민간(법인),1,1,원도급,20201128
39,제주,2,민간(개인),0,1,원도급,20201128
39,제주,3,전체,1,1,원도급,20201128
39,제주,0,공공,0,2,하도급,20201128
39,제주,1,민간(법인),0,2,하도급,20201128
39,제주,2,민간(개인),0,2,하도급,20201128
39,제주,3,전체,0,2,하도급,20201128
00,전체,0,공공,6,1,원도급,20201129
00,전체,1,민간(법인),2,1,원도급,20201129
00,전체,2,민간(개인),3,1,원도급,20201129
00,전체,3,전체,11,1,원도급,20201129
00,전체,0,공공,2,2,하도급,20201129
00,전체,1,민간(법인),1,2,하도급,20201129
00,전체,2,민간(개인),2,2,하도급,20201129
00,전체,3,전체,5,2,하도급,20201129
11,서울,0,공공,0,1,원도급,20201129
11,서울,1,민간(법인),0,1,원도급,20201129
11,서울,2,민간(개인),0,1,원도급,20201129
11,서울,3,전체,0,1,원도급,20201129
11,서울,0,공공,0,2,하도급,20201129
11,서울,1,민간(법인),0,2,하도급,20201129
11,서울,2,민간(개인),0,2,하도급,20201129
11,서울,3,전체,0,2,하도급,20201129
21,부산,0,공공,0,1,원도급,20201129
21,부산,1,민간(법인),0,1,원도급,20201129
21,부산,2,민간(개인),0,1,원도급,20201129
21,부산,3,전체,0,1,원도급,20201129
21,부산,0,공공,1,2,하도급,20201129
21,부산,1,민간(법인),0,2,하도급,20201129
21,부산,2,민간(개인),1,2,하도급,20201129
21,부산,3,전체,2,2,하도급,20201129
22,대구,0,공공,0,1,원도급,20201129
22,대구,1,민간(법인),0,1,원도급,20201129
22,대구,2,민간(개인),0,1,원도급,20201129
22,대구,3,전체,0,1,원도급,20201129
22,대구,0,공공,0,2,하도급,20201129
22,대구,1,민간(법인),0,2,하도급,20201129
22,대구,2,민간(개인),0,2,하도급,20201129
22,대구,3,전체,0,2,하도급,20201129
23,인천,0,공공,1,1,원도급,20201129
23,인천,1,민간(법인),0,1,원도급,20201129
23,인천,2,민간(개인),0,1,원도급,20201129
23,인천,3,전체,1,1,원도급,20201129
23,인천,0,공공,0,2,하도급,20201129
23,인천,1,민간(법인),0,2,하도급,20201129
23,인천,2,민간(개인),0,2,하도급,20201129
23,인천,3,전체,0,2,하도급,20201129
24,광주,0,공공,0,1,원도급,20201129
24,광주,1,민간(법인),0,1,원도급,20201129
24,광주,2,민간(개인),0,1,원도급,20201129
24,광주,3,전체,0,1,원도급,20201129
24,광주,0,공공,0,2,하도급,20201129
24,광주,1,민간(법인),0,2,하도급,20201129
24,광주,2,민간(개인),0,2,하도급,20201129
24,광주,3,전체,0,2,하도급,20201129
25,대전,0,공공,0,1,원도급,20201129
25,대전,1,민간(법인),0,1,원도급,20201129
25,대전,2,민간(개인),0,1,원도급,20201129
25,대전,3,전체,0,1,원도급,20201129
25,대전,0,공공,0,2,하도급,20201129
25,대전,1,민간(법인),0,2,하도급,20201129
25,대전,2,민간(개인),0,2,하도급,20201129
25,대전,3,전체,0,2,하도급,20201129
26,울산,0,공공,0,1,원도급,20201129
26,울산,1,민간(법인),0,1,원도급,20201129
26,울산,2,민간(개인),0,1,원도급,20201129
26,울산,3,전체,0,1,원도급,20201129
26,울산,0,공공,0,2,하도급,20201129
26,울산,1,민간(법인),0,2,하도급,20201129
26,울산,2,민간(개인),0,2,하도급,20201129
26,울산,3,전체,0,2,하도급,20201129
29,세종,0,공공,0,1,원도급,20201129
29,세종,1,민간(법인),0,1,원도급,20201129
29,세종,2,민간(개인),0,1,원도급,20201129
29,세종,3,전체,0,1,원도급,20201129
29,세종,0,공공,0,2,하도급,20201129
29,세종,1,민간(법인),0,2,하도급,20201129
29,세종,2,민간(개인),0,2,하도급,20201129
29,세종,3,전체,0,2,하도급,20201129
31,경기,0,공공,0,1,원도급,20201129
31,경기,1,민간(법인),1,1,원도급,20201129
31,경기,2,민간(개인),0,1,원도급,20201129
31,경기,3,전체,1,1,원도급,20201129
31,경기,0,공공,0,2,하도급,20201129
31,경기,1,민간(법인),1,2,하도급,20201129
31,경기,2,민간(개인),0,2,하도급,20201129
31,경기,3,전체,1,2,하도급,20201129
32,강원,0,공공,1,1,원도급,20201129
32,강원,1,민간(법인),0,1,원도급,20201129
32,강원,2,민간(개인),0,1,원도급,20201129
32,강원,3,전체,1,1,원도급,20201129
32,강원,0,공공,0,2,하도급,20201129
32,강원,1,민간(법인),0,2,하도급,20201129
32,강원,2,민간(개인),0,2,하도급,20201129
32,강원,3,전체,0,2,하도급,20201129
33,충북,0,공공,0,1,원도급,20201129
33,충북,1,민간(법인),0,1,원도급,20201129
33,충북,2,민간(개인),0,1,원도급,20201129
33,충북,3,전체,0,1,원도급,20201129
33,충북,0,공공,0,2,하도급,20201129
33,충북,1,민간(법인),0,2,하도급,20201129
33,충북,2,민간(개인),0,2,하도급,20201129
33,충북,3,전체,0,2,하도급,20201129
34,충남,0,공공,0,1,원도급,20201129
34,충남,1,민간(법인),0,1,원도급,20201129
34,충남,2,민간(개인),0,1,원도급,20201129
34,충남,3,전체,0,1,원도급,20201129
34,충남,0,공공,0,2,하도급,20201129
34,충남,1,민간(법인),0,2,하도급,20201129
34,충남,2,민간(개인),0,2,하도급,20201129
34,충남,3,전체,0,2,하도급,20201129
35,전북,0,공공,0,1,원도급,20201129
35,전북,1,민간(법인),1,1,원도급,20201129
35,전북,2,민간(개인),0,1,원도급,20201129
35,전북,3,전체,1,1,원도급,20201129
35,전북,0,공공,0,2,하도급,20201129
35,전북,1,민간(법인),0,2,하도급,20201129
35,전북,2,민간(개인),0,2,하도급,20201129
35,전북,3,전체,0,2,하도급,20201129
36,전남,0,공공,1,1,원도급,20201129
36,전남,1,민간(법인),0,1,원도급,20201129
36,전남,2,민간(개인),0,1,원도급,20201129
36,전남,3,전체,1,1,원도급,20201129
36,전남,0,공공,0,2,하도급,20201129
36,전남,1,민간(법인),0,2,하도급,20201129
36,전남,2,민간(개인),0,2,하도급,20201129
36,전남,3,전체,0,2,하도급,20201129
37,경북,0,공공,0,1,원도급,20201129
37,경북,1,민간(법인),0,1,원도급,20201129
37,경북,2,민간(개인),0,1,원도급,20201129
37,경북,3,전체,0,1,원도급,20201129
37,경북,0,공공,1,2,하도급,20201129
37,경북,1,민간(법인),0,2,하도급,20201129
37,경북,2,민간(개인),0,2,하도급,20201129
37,경북,3,전체,1,2,하도급,20201129
38,경남,0,공공,3,1,원도급,20201129
38,경남,1,민간(법인),0,1,원도급,20201129
38,경남,2,민간(개인),3,1,원도급,20201129
38,경남,3,전체,6,1,원도급,20201129
38,경남,0,공공,0,2,하도급,20201129
38,경남,1,민간(법인),0,2,하도급,20201129
38,경남,2,민간(개인),0,2,하도급,20201129
38,경남,3,전체,0,2,하도급,20201129
39,제주,0,공공,0,1,원도급,20201129
39,제주,1,민간(법인),0,1,원도급,20201129
39,제주,2,민간(개인),0,1,원도급,20201129
39,제주,3,전체,0,1,원도급,20201129
39,제주,0,공공,0,2,하도급,20201129
39,제주,1,민간(법인),0,2,하도급,20201129
39,제주,2,민간(개인),1,2,하도급,20201129
39,제주,3,전체,1,2,하도급,20201129
00,전체,0,공공,194,1,원도급,20201130
00,전체,1,민간(법인),112,1,원도급,20201130
00,전체,2,민간(개인),91,1,원도급,20201130
00,전체,3,전체,397,1,원도급,20201130
00,전체,0,공공,190,2,하도급,20201130
00,전체,1,민간(법인),104,2,하도급,20201130
00,전체,2,민간(개인),67,2,하도급,20201130
00,전체,3,전체,361,2,하도급,20201130
11,서울,0,공공,16,1,원도급,20201130
11,서울,1,민간(법인),19,1,원도급,20201130
11,서울,2,민간(개인),15,1,원도급,20201130
11,서울,3,전체,50,1,원도급,20201130
11,서울,0,공공,27,2,하도급,20201130
11,서울,1,민간(법인),23,2,하도급,20201130
11,서울,2,민간(개인),11,2,하도급,20201130
11,서울,3,전체,61,2,하도급,20201130
21,부산,0,공공,12,1,원도급,20201130
21,부산,1,민간(법인),13,1,원도급,20201130
21,부산,2,민간(개인),3,1,원도급,20201130
21,부산,3,전체,28,1,원도급,20201130
21,부산,0,공공,7,2,하도급,20201130
21,부산,1,민간(법인),5,2,하도급,20201130
21,부산,2,민간(개인),4,2,하도급,20201130
21,부산,3,전체,16,2,하도급,20201130
22,대구,0,공공,5,1,원도급,20201130
22,대구,1,민간(법인),3,1,원도급,20201130
22,대구,2,민간(개인),2,1,원도급,20201130
22,대구,3,전체,10,1,원도급,20201130
22,대구,0,공공,7,2,하도급,20201130
22,대구,1,민간(법인),9,2,하도급,20201130
22,대구,2,민간(개인),1,2,하도급,20201130
22,대구,3,전체,17,2,하도급,20201130
23,인천,0,공공,7,1,원도급,20201130
23,인천,1,민간(법인),5,1,원도급,20201130
23,인천,2,민간(개인),2,1,원도급,20201130
23,인천,3,전체,14,1,원도급,20201130
23,인천,0,공공,6,2,하도급,20201130
23,인천,1,민간(법인),5,2,하도급,20201130
23,인천,2,민간(개인),2,2,하도급,20201130
23,인천,3,전체,13,2,하도급,20201130
24,광주,0,공공,4,1,원도급,20201130
24,광주,1,민간(법인),4,1,원도급,20201130
24,광주,2,민간(개인),1,1,원도급,20201130
24,광주,3,전체,9,1,원도급,20201130
24,광주,0,공공,3,2,하도급,20201130
24,광주,1,민간(법인),4,2,하도급,20201130
24,광주,2,민간(개인),0,2,하도급,20201130
24,광주,3,전체,7,2,하도급,20201130
25,대전,0,공공,4,1,원도급,20201130
25,대전,1,민간(법인),1,1,원도급,20201130
25,대전,2,민간(개인),5,1,원도급,20201130
25,대전,3,전체,10,1,원도급,20201130
25,대전,0,공공,4,2,하도급,20201130
25,대전,1,민간(법인),0,2,하도급,20201130
25,대전,2,민간(개인),1,2,하도급,20201130
25,대전,3,전체,5,2,하도급,20201130
26,울산,0,공공,3,1,원도급,20201130
26,울산,1,민간(법인),6,1,원도급,20201130
26,울산,2,민간(개인),1,1,원도급,20201130
26,울산,3,전체,10,1,원도급,20201130
26,울산,0,공공,4,2,하도급,20201130
26,울산,1,민간(법인),1,2,하도급,20201130
26,울산,2,민간(개인),1,2,하도급,20201130
26,울산,3,전체,6,2,하도급,20201130
29,세종,0,공공,1,1,원도급,20201130
29,세종,1,민간(법인),1,1,원도급,20201130
29,세종,2,민간(개인),0,1,원도급,20201130
29,세종,3,전체,2,1,원도급,20201130
29,세종,0,공공,4,2,하도급,20201130
29,세종,1,민간(법인),1,2,하도급,20201130
29,세종,2,민간(개인),0,2,하도급,20201130
29,세종,3,전체,5,2,하도급,20201130
31,경기,0,공공,38,1,원도급,20201130
31,경기,1,민간(법인),28,1,원도급,20201130
31,경기,2,민간(개인),26,1,원도급,20201130
31,경기,3,전체,92,1,원도급,20201130
31,경기,0,공공,33,2,하도급,20201130
31,경기,1,민간(법인),22,2,하도급,20201130
31,경기,2,민간(개인),19,2,하도급,20201130
31,경기,3,전체,74,2,하도급,20201130
32,강원,0,공공,11,1,원도급,20201130
32,강원,1,민간(법인),3,1,원도급,20201130
32,강원,2,민간(개인),7,1,원도급,20201130
32,강원,3,전체,21,1,원도급,20201130
32,강원,0,공공,13,2,하도급,20201130
32,강원,1,민간(법인),4,2,하도급,20201130
32,강원,2,민간(개인),3,2,하도급,20201130
32,강원,3,전체,20,2,하도급,20201130
33,충북,0,공공,9,1,원도급,20201130
33,충북,1,민간(법인),5,1,원도급,20201130
33,충북,2,민간(개인),4,1,원도급,20201130
33,충북,3,전체,18,1,원도급,20201130
33,충북,0,공공,10,2,하도급,20201130
33,충북,1,민간(법인),7,2,하도급,20201130
33,충북,2,민간(개인),2,2,하도급,20201130
33,충북,3,전체,19,2,하도급,20201130
34,충남,0,공공,12,1,원도급,20201130
34,충남,1,민간(법인),7,1,원도급,20201130
34,충남,2,민간(개인),3,1,원도급,20201130
34,충남,3,전체,22,1,원도급,20201130
34,충남,0,공공,15,2,하도급,20201130
34,충남,1,민간(법인),6,2,하도급,20201130
34,충남,2,민간(개인),4,2,하도급,20201130
34,충남,3,전체,25,2,하도급,20201130
35,전북,0,공공,7,1,원도급,20201130
35,전북,1,민간(법인),5,1,원도급,20201130
35,전북,2,민간(개인),4,1,원도급,20201130
35,전북,3,전체,16,1,원도급,20201130
35,전북,0,공공,13,2,하도급,20201130
35,전북,1,민간(법인),3,2,하도급,20201130
35,전북,2,민간(개인),2,2,하도급,20201130
35,전북,3,전체,18,2,하도급,20201130
36,전남,0,공공,20,1,원도급,20201130
36,전남,1,민간(법인),2,1,원도급,20201130
36,전남,2,민간(개인),7,1,원도급,20201130
36,전남,3,전체,29,1,원도급,20201130
36,전남,0,공공,11,2,하도급,20201130
36,전남,1,민간(법인),3,2,하도급,20201130
36,전남,2,민간(개인),5,2,하도급,20201130
36,전남,3,전체,19,2,하도급,20201130
37,경북,0,공공,19,1,원도급,20201130
37,경북,1,민간(법인),4,1,원도급,20201130
37,경북,2,민간(개인),6,1,원도급,20201130
37,경북,3,전체,29,1,원도급,20201130
37,경북,0,공공,16,2,하도급,20201130
37,경북,1,민간(법인),3,2,하도급,20201130
37,경북,2,민간(개인),1,2,하도급,20201130
37,경북,3,전체,20,2,하도급,20201130
38,경남,0,공공,17,1,원도급,20201130
38,경남,1,민간(법인),6,1,원도급,20201130
38,경남,2,민간(개인),3,1,원도급,20201130
38,경남,3,전체,26,1,원도급,20201130
38,경남,0,공공,15,2,하도급,20201130
38,경남,1,민간(법인),5,2,하도급,20201130
38,경남,2,민간(개인),10,2,하도급,20201130
38,경남,3,전체,30,2,하도급,20201130
39,제주,0,공공,9,1,원도급,20201130
39,제주,1,민간(법인),0,1,원도급,20201130
39,제주,2,민간(개인),2,1,원도급,20201130
39,제주,3,전체,11,1,원도급,20201130
39,제주,0,공공,2,2,하도급,20201130
39,제주,1,민간(법인),3,2,하도급,20201130
39,제주,2,민간(개인),1,2,하도급,20201130
39,제주,3,전체,6,2,하도급,20201130
00,전체,0,공공,207,1,원도급,20201201
00,전체,1,민간(법인),147,1,원도급,20201201
00,전체,2,민간(개인),95,1,원도급,20201201
00,전체,3,전체,449,1,원도급,20201201
00,전체,0,공공,214,2,하도급,20201201
00,전체,1,민간(법인),84,2,하도급,20201201
00,전체,2,민간(개인),47,2,하도급,20201201
00,전체,3,전체,345,2,하도급,20201201
11,서울,0,공공,14,1,원도급,20201201
11,서울,1,민간(법인),21,1,원도급,20201201
11,서울,2,민간(개인),21,1,원도급,20201201
11,서울,3,전체,56,1,원도급,20201201
11,서울,0,공공,19,2,하도급,20201201
11,서울,1,민간(법인),9,2,하도급,20201201
11,서울,2,민간(개인),8,2,하도급,20201201
11,서울,3,전체,36,2,하도급,20201201
21,부산,0,공공,10,1,원도급,20201201
21,부산,1,민간(법인),10,1,원도급,20201201
21,부산,2,민간(개인),6,1,원도급,20201201
21,부산,3,전체,26,1,원도급,20201201
21,부산,0,공공,8,2,하도급,20201201
21,부산,1,민간(법인),3,2,하도급,20201201
21,부산,2,민간(개인),4,2,하도급,20201201
21,부산,3,전체,15,2,하도급,20201201
22,대구,0,공공,6,1,원도급,20201201
22,대구,1,민간(법인),5,1,원도급,20201201
22,대구,2,민간(개인),0,1,원도급,20201201
22,대구,3,전체,11,1,원도급,20201201
22,대구,0,공공,9,2,하도급,20201201
22,대구,1,민간(법인),2,2,하도급,20201201
22,대구,2,민간(개인),1,2,하도급,20201201
22,대구,3,전체,12,2,하도급,20201201
23,인천,0,공공,8,1,원도급,20201201
23,인천,1,민간(법인),2,1,원도급,20201201
23,인천,2,민간(개인),4,1,원도급,20201201
23,인천,3,전체,14,1,원도급,20201201
23,인천,0,공공,9,2,하도급,20201201
23,인천,1,민간(법인),3,2,하도급,20201201
23,인천,2,민간(개인),1,2,하도급,20201201
23,인천,3,전체,13,2,하도급,20201201
24,광주,0,공공,5,1,원도급,20201201
24,광주,1,민간(법인),4,1,원도급,20201201
24,광주,2,민간(개인),2,1,원도급,20201201
24,광주,3,전체,11,1,원도급,20201201
24,광주,0,공공,9,2,하도급,20201201
24,광주,1,민간(법인),1,2,하도급,20201201
24,광주,2,민간(개인),0,2,하도급,20201201
24,광주,3,전체,10,2,하도급,20201201
25,대전,0,공공,8,1,원도급,20201201
25,대전,1,민간(법인),7,1,원도급,20201201
